nom_estab,scian_6dig,scian_rama,es_prioritario,score_fit_base,score_estrato,score_pob,score_volumen,es_farmacia,es_retail_moderno,score_margen,distancia_centro_m,score_accesibilidad,es_competencia,score_competencia,perfil_cliente,score_fit,tiene_telefono,tiene_correo,tiene_web,score_contactabilidad,score_antiguedad,score_total_raw,score_total,decil_prioridad,nombre,lon,lat
OXXO SUC 50AUM VALENTINA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511424.8431517086,0.07723295560404853,False,10.0,C,8,False,False,False,2,5,4.845446591120809,94.68508865763832,D1,OXXO SUC 50AUM VALENTINA HMO,-111.00530978,29.05937904
OXXO SUC 50MZR MUZARO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511442.790981629,0.07716204281693617,False,10.0,C,8,False,False,False,2,5,4.845432408563387,94.68382510835565,D1,OXXO SUC 50MZR MUZARO HMO,-110.92749109,29.0083688
OXXO SUC 50AUF ALTARES II HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511443.264489141,0.07716017196471969,False,10.0,C,8,False,False,False,2,5,4.845432034392943,94.68379177284486,D1,OXXO SUC 50AUF ALTARES II HMO,-110.94331757,29.01882892
OXXO SUC 50N05 PASEO REAL HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511448.383523466,0.0771399464002398,False,10.0,C,8,False,False,False,2,5,4.845427989280048,94.68343138653756,D1,OXXO SUC 50N05 PASEO REAL HMO,-110.99990821,29.05610507
BODEGA EL SERI 3613,462111,4621,True,8,2,5,2.9,False,True,8,2511456.6535094087,0.07710727126596595,False,10.0,C,8,False,False,False,2,5,4.845421454253193,94.6828491693641,D1,BODEGA EL SERI 3613,-111.0049025,29.059470530000013
OXXO SUC 50KVB VILLA BONITA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511458.2568482584,0.07710093639277882,False,10.0,C,8,False,False,False,2,5,4.845420187278555,94.68273629233865,D1,OXXO SUC 50KVB VILLA BONITA HMO,-111.00816673,29.06162626
OXXO SUC 50R5C VILLA QUINTERO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511460.0979403746,0.07709366214436741,False,10.0,C,8,False,False,False,2,5,4.8454187324288736,94.68260667719119,D1,OXXO SUC 50R5C VILLA QUINTERO HMO,-111.00812552,29.061620010000027
ABARREY NUEVO HERMOSILLO REF 3048,462111,4621,True,8,2,5,2.9,False,True,8,2511479.9096642034,0.07701538501780458,False,10.0,C,8,False,False,False,2,5,4.845403077003561,94.68121190748673,D1,ABARREY NUEVO HERMOSILLO REF 3048,-110.93185299,29.01167157999998
OXXO SUC 50AWL AGUALURCA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511487.313075499,0.07698613376395103,False,10.0,C,8,False,False,False,2,5,4.84539722675279,94.68069069823333,D1,OXXO SUC 50AWL AGUALURCA HMO,-110.91712913,29.002016189999953
ABARREY VILLA BONITA REF 3030,462111,4621,True,8,2,5,2.9,False,True,8,2511525.0821620277,0.07683690618577987,False,10.0,C,8,False,False,False,2,5,4.845367381237156,94.67803170812678,D1,ABARREY VILLA BONITA REF 3030,-111.00739026,29.061870369999976
OXXO SUC 506XL TLALOC HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511537.00166342,0.07678981163070198,False,10.0,C,8,False,False,False,2,5,4.8453579623261405,94.67719256058074,D1,OXXO SUC 506XL TLALOC HMO,-110.95000347,29.024297649999987
ABARROTES CHAPARRAL,462112,4621,True,8,2,5,2.9,False,True,8,2511545.8518139864,0.07675484423654733,False,10.0,C,8,False,False,False,2,5,4.845350968847309,94.67656949910472,D1,ABARROTES CHAPARRAL,-110.93165207,29.01228378
OXXO SUC 50GID CAMPO GRANDE HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511546.4925157255,0.07675231279145156,False,10.0,C,8,False,False,False,2,5,4.845350462558291,94.67652439291501,D1,OXXO SUC 50GID CAMPO GRANDE HMO,-111.0372904,29.08165351
ABARROTES QUIHUI,462112,4621,True,8,2,5,2.9,False,True,8,2511553.592122343,0.07672426188530479,False,10.0,C,8,False,False,False,2,5,4.845344852377061,94.67602457188433,D1,ABARROTES QUIHUI,-111.04804918,29.088747620000014
6686 WALDOS NUEVO HERMOSILLO,462111,4621,True,8,2,5,2.9,False,True,8,2511567.2225299594,0.07667040745288234,False,10.0,C,8,False,False,False,2,5,4.845334081490576,94.67506497443748,D1,6686 WALDOS NUEVO HERMOSILLO,-110.92540879,29.008397900000038
ABARREY ALTARES III REF 3054,462111,4621,True,8,2,5,2.9,False,True,8,2511581.3034997317,0.07661477282651097,False,10.0,C,8,False,False,False,2,5,4.845322954565302,94.6740736568612,D1,ABARREY ALTARES III REF 3054,-110.94327154,29.02035726
OXXO SUC 50HLI LIBERTAD HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511618.1782552884,0.0764690787954092,False,10.0,C,8,False,False,False,2,5,4.845293815759082,94.67147762875418,D1,OXXO SUC 50HLI LIBERTAD HMO,-110.95976871,29.03164867
SORIANA SUPER ALTARES SUCURSAL 0256,462111,4621,True,8,2,5,2.9,False,True,8,2511686.7090088944,0.07619831030904023,False,10.0,C,8,False,False,False,2,5,4.845239662061808,94.66665297948187,D1,SORIANA SUPER ALTARES SUCURSAL 0256,-110.94670575,29.023812990000014
SUC 362 HER POWER 362 OHN,462112,4621,True,8,2,5,2.9,False,True,8,2511690.272086819,0.07618423240728478,False,10.0,C,8,False,False,False,2,5,4.845236846481456,94.66640213441717,D1,SUC 362 HER POWER 362 OHN,-110.95898827,29.031948189999987
OXXO SUC 500N5 CLINICA 68 HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511720.5470801895,0.07606461437160927,False,10.0,C,8,False,False,False,2,5,4.845212922874322,94.66427073767859,D1,OXXO SUC 500N5 CLINICA 68 HMO,-110.92427273,29.00937921
OXXO SUC 50HRL REAL DE LLANO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511764.04748236,0.07589274207439267,False,10.0,C,8,False,False,False,2,5,4.845178548414879,94.6612082559075,D1,OXXO SUC 50HRL REAL DE LLANO HMO,-111.03857112,29.08493555000003
OXXO SUC 50W9V DIEZ HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511772.596846382,0.07585896310314588,False,10.0,C,8,False,False,False,2,5,4.845171792620629,94.66060637017394,D1,OXXO SUC 50W9V DIEZ HMO,-110.96936927,29.03970901000001
OXXO SUC 50EU4 EL TRIUNFO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511786.10026681,0.07580561040355205,False,10.0,C,8,False,False,False,2,5,4.84516112208071,94.65965571278123,D1,OXXO SUC 50EU4 EL TRIUNFO HMO,-110.98360441,29.04921554
CIRCULO K,462112,4621,True,8,2,5,2.9,False,True,8,2511810.5891628773,0.07570885353204382,False,10.0,C,8,False,False,False,2,5,4.845141770706409,94.65793166440338,D1,CIRCULO K,-110.99402115,29.056326250000016
OXXO SUC 50HLT ALTARES HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511836.013593536,0.07560840031587523,False,10.0,C,8,False,False,False,2,5,4.845121680063175,94.6561417532406,D1,OXXO SUC 50HLT ALTARES HMO,-110.9432053,29.02318957
ABARREY MINITAS REF 3002,462111,4621,True,8,2,5,2.9,False,True,8,2511867.0906668366,0.07548561322167857,False,10.0,C,8,False,False,False,2,5,4.845097122644336,94.65395388908914,D1,ABARREY MINITAS REF 3002,-110.9824509,29.04937108
OXXO SUC 50HVT VILLA TOSCANA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511882.445065863,0.0754249472116797,False,10.0,C,8,False,False,False,2,5,4.845084989442336,94.65287292052845,D1,OXXO SUC 50HVT VILLA TOSCANA HMO,-111.03414858,29.08338214
LEY EXPRESS ALTARES 1167,462111,4621,True,8,2,5,2.9,False,True,8,2511887.2958100107,0.07540578167531065,False,10.0,C,8,False,False,False,2,5,4.845081156335062,94.65253142217927,D1,LEY EXPRESS ALTARES 1167,-110.94209941,29.023038940000013
ABARREY REAL DEL LLANO REF 3061,462111,4621,True,8,2,5,2.9,False,True,8,2511915.5269293967,0.07529423908950172,False,10.0,C,8,False,False,False,2,5,4.8450588478179,94.6505439166809,D1,ABARREY REAL DEL LLANO REF 3061,-111.03876693,29.08676667000002
ABARREY Y GRIEGA REF 3026,462111,4621,True,8,2,5,2.9,False,True,8,2511932.087314128,0.07522880816876243,False,10.0,C,8,False,False,False,2,5,4.845045761633753,94.64937804524459,D1,ABARREY Y GRIEGA REF 3026,-110.95355181,29.03109585
OXXO SUC 50CCE CUAUHTEMOC HMO,462112,4621,True,8,2,5,2.9,False,True,8,2511932.3257614416,0.0752278660513217,False,10.0,C,8,False,False,False,2,5,4.845045573210265,94.64936125826065,D1,OXXO SUC 50CCE CUAUHTEMOC HMO,-110.95328837,29.03092496000001
MINISUPER SAN ANGEL,462112,4621,True,8,2,5,2.9,False,True,8,2511952.3108884348,0.07514890380005412,False,10.0,C,8,False,False,False,2,5,4.845029780760011,94.64795428076029,D1,MINISUPER SAN ANGEL,-110.99684108,29.059771490000024
OXXO SUC 50XLI CORCELES HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512045.4737518807,0.07478081259729152,False,10.0,C,8,False,False,False,2,5,4.844956162519458,94.64139550068452,D1,OXXO SUC 50XLI CORCELES HMO,-111.02816619,29.081311399999958
OXXO SUC 50ODU INDUSTRIAL HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512096.7253643363,0.0745783148747603,False,10.0,C,8,False,False,False,2,5,4.844915662974953,94.63778732418388,D1,OXXO SUC 50ODU INDUSTRIAL HMO,-110.92423865,29.01360748
OXXO SUC 50CNI CIEN HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512114.3637974677,0.07450862453006746,False,10.0,C,8,False,False,False,2,5,4.844901724906014,94.63654555681528,D1,OXXO SUC 50CNI CIEN HMO,-110.99965556,29.06344108000002
OXXO SUC 502SI LA ENCANTADA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512155.3741483,0.07434659055209347,False,10.0,C,8,False,False,False,2,5,4.844869318110418,94.63365837771842,D1,OXXO SUC 502SI LA ENCANTADA HMO,-111.02677503,29.08163947000001
OXXO SUC 50MHG MARQUEZ HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512166.5142457173,0.0743025754616855,False,10.0,C,8,False,False,False,2,5,4.8448605150923365,94.63287410117002,D1,OXXO SUC 50MHG MARQUEZ HMO,-110.94442176,29.02772343
OXXO SUC 50HAN LOS ANGELES HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512179.578388827,0.07425095836907536,False,10.0,C,8,False,False,False,2,5,4.844850191673815,94.63195436944041,D1,OXXO SUC 50HAN LOS ANGELES HMO,-110.99647976,29.06209477999999
SIX DOCEABA,462112,4621,True,8,2,5,2.9,False,True,8,2512187.521991682,0.07421957279095004,False,10.0,C,8,False,False,False,2,5,4.84484391455819,94.63139513003746,D1,SIX DOCEABA,-110.96026036,29.038396100000018
ACHE SUPERMERCADO,462112,4621,True,8,2,5,2.9,False,True,8,2512189.437353273,0.07421200510007275,False,10.0,C,8,False,False,False,2,5,4.844842401020014,94.63126028622762,D1,ACHE SUPERMERCADO,-111.02622438000002,29.08166314
OXXO SUC 50ONH NUEVO HERMOSILLO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512207.9828738845,0.07413873080669764,False,10.0,C,8,False,False,False,2,5,4.84482774616134,94.62995465878578,D1,OXXO SUC 50ONH NUEVO HERMOSILLO HMO,-110.93148089,29.01965046
OXXO SUC 502ZU ALTAMIRA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512211.307142185,0.07412559645389005,False,10.0,C,8,False,False,False,2,5,4.844825119290777,94.62972062621205,D1,OXXO SUC 502ZU ALTAMIRA HMO,-110.93165124,29.019800530000012
OXXO SUC 50YVR LAURO GALVEZ HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512231.65751793,0.07404519108626273,False,10.0,C,8,False,False,False,2,5,4.844809038217252,94.62828793475077,D1,OXXO SUC 50YVR LAURO GALVEZ HMO,-110.97079131,29.04582114000001
OXXO SUC 50004 GARCIA MORALES HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512299.593625575,0.07377677207627276,False,10.0,C,8,False,False,False,2,5,4.844755354415255,94.62350514928497,D1,OXXO SUC 50004 GARCIA MORALES HMO,-111.03980925,29.09176475999996
OXXO SUC 50GRI Y GRIEGA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512336.037318708,0.07363278119468908,False,10.0,C,8,False,False,False,2,5,4.844726556238938,94.62093946850226,D1,OXXO SUC 50GRI Y GRIEGA HMO,-110.95851033,29.03891967
7 ELEVEN SUC 2091 COLOSIO Y QUIROGA,462112,4621,True,8,2,5,2.9,False,True,8,2512396.2631014455,0.0733948260698114,False,10.0,C,8,False,False,False,2,5,4.844678965213963,94.61669949938525,D1,7 ELEVEN SUC 2091 COLOSIO Y QUIROGA,-111.02291177,29.081826800000012
LA TERRAZA FRUTAS Y VERDURAS,462112,4621,True,8,2,5,2.9,False,True,8,2512406.7335427986,0.07335345682450756,False,10.0,C,8,False,False,False,2,5,4.844670691364901,94.61596236744661,D1,LA TERRAZA FRUTAS Y VERDURAS,-110.98250418000002,29.05548851
GC AMADISA,462111,4621,True,8,2,5,2.9,False,True,8,2512421.7273269617,0.07329421562213945,False,10.0,C,8,False,False,False,2,5,4.844658843124428,94.61490678661549,D1,GC AMADISA,-110.9557392,29.038062010000015
OXXO SUC 50VLJ VERSALLES HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512429.766746664,0.07326245146678567,False,10.0,C,8,False,False,False,2,5,4.844652490293357,94.61434080158868,D1,OXXO SUC 50VLJ VERSALLES HMO,-111.02204693,29.08163889
OXXO SUC 50DKV NOVENA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512442.425632332,0.0732124355669006,False,10.0,C,8,False,False,False,2,5,4.84464248711338,94.613449600481,D1,OXXO SUC 50DKV NOVENA HMO,-110.96111461000001,29.041833940000032
OXXO SUC 50YIW GARCIA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512448.507092734,0.0731884074081357,False,10.0,C,8,False,False,False,2,5,4.844637681481627,94.6130214581951,D1,OXXO SUC 50YIW GARCIA HMO,-110.97685938,29.05225323
WALMART BLVD COLOSIO 2053,462111,4621,True,8,2,5,2.9,False,True,8,2512473.803816467,0.073088458768511,False,10.0,C,8,False,False,False,2,5,4.844617691753702,94.61124053775674,D1,WALMART BLVD COLOSIO 2053,-111.0217525,29.081942060000024
ABARREY VILLA BONITA II REF 3064,462111,4621,True,8,2,5,2.9,False,True,8,2512484.169799098,0.07304750224492174,False,10.0,C,8,False,False,False,2,5,4.844609500448985,94.6105107598407,D1,ABARREY VILLA BONITA II REF 3064,-110.99751546000002,29.06620424
OXXO SUC 50UTB VOLCANES HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512504.7681475235,0.07296611712464429,False,10.0,C,8,False,False,False,2,5,4.844593223424929,94.6090606107979,D1,OXXO SUC 50UTB VOLCANES HMO,-110.95055933,29.03558727
OXXO SUC 50AJV VERBENA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512571.869992744,0.07270099432784338,False,10.0,C,8,False,False,False,2,5,4.844540198865569,94.60433655843198,D1,OXXO SUC 50AJV VERBENA HMO,-110.99121526,29.06306338
OXXO SUC 50XDH SUPREMO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512572.856557841,0.0726970963590634,False,10.0,C,8,False,False,False,2,5,4.844539419271812,94.60426710303669,D1,OXXO SUC 50XDH SUPREMO HMO,-110.99120035,29.06306472
OXXO SUC 50KBM KILOMETRO 6 HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512573.047077615,0.07269634360576593,False,10.0,C,8,False,False,False,2,5,4.844539268721154,94.6042536902106,D1,OXXO SUC 50KBM KILOMETRO 6 HMO,-110.99119732,29.06306488
OXXO SUC 50GNE GUADALUPANA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512574.609672103,0.07269016971562015,False,10.0,C,8,False,False,False,2,5,4.844538033943125,94.60414368163835,D1,OXXO SUC 50GNE GUADALUPANA HMO,-110.99117245,29.06306618000001
OXXO SUC 50RIG RAMON NORIEGA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512577.7535439827,0.07267774811822836,False,10.0,C,8,False,False,False,2,5,4.844535549623646,94.60392234919439,D1,OXXO SUC 50RIG RAMON NORIEGA HMO,-110.97052816,29.049550820000018
OXXO SUC 50IIA VILLA BONITA II HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512585.45597336,0.07264731542875547,False,10.0,C,8,False,False,False,2,5,4.844529463085752,94.60338008870065,D1,OXXO SUC 50IIA VILLA BONITA II HMO,-110.99673483,29.06683364
LEY PALO VERDE 1075,462111,4621,True,8,2,5,2.9,False,True,8,2512604.7488412117,0.0725710883284969,False,10.0,C,8,False,False,False,2,5,4.8445142176657,94.6020218470946,D1,LEY PALO VERDE 1075,-110.96174949,29.04408272999999
OXXO SUC 50RPS PERISUR HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512677.7240155446,0.07228275971022158,False,10.0,C,8,False,False,False,2,5,4.844456551942044,94.59688430514129,D1,OXXO SUC 50RPS PERISUR HMO,-110.94469997,29.033677780000037
LA TIENDITA,462112,4621,True,8,2,5,2.9,False,True,8,2512720.703373254,0.07211294608612251,False,10.0,C,8,False,False,False,2,5,4.844422589217225,94.59385850554068,D1,LA TIENDITA,-110.9928968,29.06584221999997
EL MANDADITO,462112,4621,True,8,2,5,2.9,False,True,8,2512756.668723232,0.07197084516262664,False,10.0,C,8,False,False,False,2,5,4.844394169032525,94.59132650070383,D1,EL MANDADITO,-110.94498965,29.03475985
LEY EXPRESS CAMINO DEL SERI 1199,462111,4621,True,8,2,5,2.9,False,True,8,2512811.226933834,0.07175528290296329,False,10.0,C,8,False,False,False,2,5,4.844351056580593,94.58748553563015,D1,LEY EXPRESS CAMINO DEL SERI 1199,-110.98785315,29.06355571
ABARREY OFICINA ADMINISTRATIVA,462111,4621,True,8,2,5,2.9,False,True,8,2512832.353732928,0.07167180984726906,False,10.0,C,8,False,False,False,2,5,4.844334361969454,94.5859981830109,D1,ABARREY OFICINA ADMINISTRATIVA,-111.0331849,29.093436429999983
OXXO SUC 50HQR EL SERI HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512836.7391003217,0.07165448303808053,False,10.0,C,8,False,False,False,2,5,4.844330896607617,94.58568944775718,D1,OXXO SUC 50HQR EL SERI HMO,-110.98554419000001,29.06232893000002
BODEGA PERIFERICO SUR HERMOSILLO 1103,462111,4621,True,8,2,5,2.9,False,True,8,2512869.7544324594,0.07152403778482586,False,10.0,C,8,False,False,False,2,5,4.8443048075569655,94.58336512780164,D1,BODEGA PERIFERICO SUR HERMOSILLO 1103,-110.94204724,29.03409653000003
OXXO SUC 50JMC MONTECARLO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512904.3767406214,0.07138724328772272,False,10.0,C,8,False,False,False,2,5,4.844277448657544,94.58092767475912,D1,OXXO SUC 50JMC MONTECARLO HMO,-110.99361715,29.068383200000024
OXXO SUC 50SGF SENDERO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512913.2851056783,0.07135204588516131,False,10.0,C,8,False,False,False,2,5,4.8442704091770326,94.58030051491157,D1,OXXO SUC 50SGF SENDERO HMO,-110.93806335,29.031960550000043
OXXO SUC 50DNQ PLANETARIO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512915.3268717364,0.07134397876381815,False,10.0,C,8,False,False,False,2,5,4.844268795752764,94.5801567720719,D1,OXXO SUC 50DNQ PLANETARIO HMO,-110.93800565,29.03194554
OXXO SUC 50IPC AEROPUERTO II HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512929.8615425,0.0712865515417982,False,10.0,C,8,False,False,False,2,5,4.84425731030836,94.57913351338833,D1,OXXO SUC 50IPC AEROPUERTO II HMO,-111.02205115,29.08726815
SUPER DAN,462112,4621,True,8,2,5,2.9,False,True,8,2512937.43498202,0.07125662849780001,False,10.0,C,8,False,False,False,2,5,4.8442513256995605,94.57860033393902,D1,SUPER DAN,-110.97649948,29.05752834
OXXO SUC 50HQU LOS SANTOS HMO,462112,4621,True,8,2,5,2.9,False,True,8,2512939.1518004085,0.07124984526119427,False,10.0,C,8,False,False,False,2,5,4.844249969052239,94.57847946781459,D1,OXXO SUC 50HQU LOS SANTOS HMO,-111.02199582,29.08733654
ABARROTERA DEL DUERO,462112,4621,True,8,2,5,2.9,False,True,8,2512998.6934281024,0.07101459326762538,False,10.0,C,8,False,False,False,2,5,4.844202918653525,94.57428766405339,D1,ABARROTERA DEL DUERO,-111.03111312,29.09395588999997
OXXO SUC 50LOW LOS ARROYOS HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513020.6210118807,0.07092795627099302,False,10.0,C,8,False,False,False,2,5,4.844185591254198,94.57274393520822,D1,OXXO SUC 50LOW LOS ARROYOS HMO,-111.04759254,29.104939230000035
SORIANA HIPER SENDERO HERMOSILLO SUCURSAL 0206,462111,4621,True,8,2,5,2.9,False,True,8,2513029.094421741,0.0708944773984932,False,10.0,C,8,False,False,False,2,5,4.844178895479699,94.57214739674103,D1,SORIANA HIPER SENDERO HERMOSILLO SUCURSAL 0206,-110.94063998,29.03496737
OXXO SUC 50HZA ZAPATA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513093.2214791337,0.07064110813941094,False,10.0,C,8,False,False,False,2,5,4.844128221627883,94.56763277309396,D1,OXXO SUC 50HZA ZAPATA HMO,-110.97130849,29.05587539
6856 PLAZA PATIO HERMOSILLO SONORA,462111,4621,True,8,2,5,2.9,False,True,8,2513102.8144079437,0.07060320599071024,False,10.0,C,8,False,False,False,2,5,4.844120641198143,94.56695741911687,D1,6856 PLAZA PATIO HERMOSILLO SONORA,-110.94031482,29.03558518
OXXO SUC 50XKI MOCORITO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513105.0306577296,0.07059444947530191,False,10.0,C,8,False,False,False,2,5,4.84411888989506,94.56680139240827,D1,OXXO SUC 50XKI MOCORITO HMO,-110.96322015,29.05069264999998
SUPER MC,462111,4621,True,8,2,5,2.9,False,True,8,2513115.756588527,0.07055207077823367,False,10.0,C,8,False,False,False,2,5,4.844110414155646,94.56604627369889,D1,SUPER MC,-110.97157913,29.05630723
SUPER MC DEL NOROESTE,462112,4621,True,8,2,5,2.9,False,True,8,2513122.7860912126,0.07052429685627915,False,10.0,C,8,False,False,False,2,5,4.844104859371256,94.56555138807119,D1,SUPER MC DEL NOROESTE,-110.97167941,29.056452350000026
OXXO SUC 50FYC CRIT HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513136.023380132,0.07047199565578643,False,10.0,C,8,False,False,False,2,5,4.844094399131158,94.56461946666383,D1,OXXO SUC 50FYC CRIT HMO,-110.99081675,29.06915748
OXXO SUC 508EN GUAMUCHIL HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513136.73930696,0.07046916699254613,False,10.0,C,8,False,False,False,2,5,4.844093833398509,94.56456906453529,D1,OXXO SUC 508EN GUAMUCHIL HMO,-110.96361452,29.05130956
OXXO SUC 50SAA SAN ANGEL HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513147.1113788825,0.07042818640985549,False,10.0,C,8,False,False,False,2,5,4.844085637281972,94.56383885792562,D1,OXXO SUC 50SAA SAN ANGEL HMO,-110.97513155,29.058993659999988
SUPER Y CARNICERIA MONGE,462112,4621,True,8,2,5,2.9,False,True,8,2513194.0320535507,0.07024280044237607,False,10.0,C,8,False,False,False,2,5,4.844048560088475,94.56053558476741,D1,SUPER Y CARNICERIA MONGE,-110.97034581,29.05637952999998
OXXO SUC 50XJA LAS LOMAS HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513215.04096482,0.07015979316746246,False,10.0,C,8,False,False,False,2,5,4.844031958633493,94.55905653159596,D1,OXXO SUC 50XJA LAS LOMAS HMO,-110.94463011,29.039696550000013
MINI MARKET,462112,4621,True,8,2,5,2.9,False,True,8,2513230.2964035007,0.07009951815481252,False,10.0,C,8,False,False,False,2,5,4.844019903630962,94.55798252996516,D1,MINI MARKET,-111.02234621,29.09084059
OXXO SUC 50QPN PRADERAS HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513236.4037845535,0.07007538758224019,False,10.0,C,8,False,False,False,2,5,4.844015077516448,94.5575525628336,D1,OXXO SUC 50QPN PRADERAS HMO,-110.97799634,29.06188066000001
OXXO SUC 50DLA VILDOSOLA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513279.0166053968,0.06990702216390643,False,10.0,C,8,False,False,False,2,5,4.843981404432781,94.55455256787873,D1,OXXO SUC 50DLA VILDOSOLA HMO,-110.95638888,29.048161589999985
SALSAS Y SALSAS,462112,4621,True,8,2,5,2.9,False,True,8,2513304.256503419,0.06980729804555108,False,10.0,C,8,False,False,False,2,5,4.843961459609111,94.55277564804038,D1,SALSAS Y SALSAS,-110.96334969,29.05302460000002
FRUTERIA DANNYS,462112,4621,True,8,2,5,2.9,False,True,8,2513312.072060635,0.06977641838224469,False,10.0,C,8,False,False,False,2,5,4.84395528367645,94.55222542320773,D1,FRUTERIA DANNYS,-110.94533324,29.04125498
ABARREY LA CHOLLA REF 3013,462111,4621,True,8,2,5,2.9,False,True,8,2513312.9935351764,0.06977277758955402,False,10.0,C,8,False,False,False,2,5,4.843954555517911,94.55216055026754,D1,ABARREY LA CHOLLA REF 3013,-111.04388301,29.10581029
OXXO SUC 505QJ CALIFORNIA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513374.57312949,0.06952947348641492,False,10.0,C,8,False,False,False,2,5,4.843905894697284,94.54782527115188,D1,OXXO SUC 505QJ CALIFORNIA HMO,-111.06454015,29.11993324
OXXO SUC 50VIP VILLA DE PARRAS HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513426.858759021,0.06932289030992855,False,10.0,C,8,False,False,False,2,5,4.843864578061986,94.54414429857829,D1,OXXO SUC 50VIP VILLA DE PARRAS HMO,-111.00635843,29.08260663
OXXO SUC 50S12 ITURBIDE HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513456.7179393037,0.0692049151728702,False,10.0,C,8,False,False,False,2,5,4.843840983034574,94.542042175592,D1,OXXO SUC 50S12 ITURBIDE HMO,-110.95828448,29.05141316
OXXO SUC 50NYC DE LA PLATA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513456.9827057924,0.06920386906703269,False,10.0,C,8,False,False,False,2,5,4.843840773813407,94.5420235357059,D1,OXXO SUC 50NYC DE LA PLATA HMO,-110.91061502,29.01996905999998
OXXO SUC 50HPR PERIFERICO HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513483.163175171,0.06910042870350352,False,10.0,C,8,False,False,False,2,5,4.843820085740701,94.54018039848806,D1,OXXO SUC 50HPR PERIFERICO HMO,-110.96447045,29.05577882
SUC. 383 HER CASA GRANDE 383 OHAB,462112,4621,True,8,2,5,2.9,False,True,8,2513531.1082509574,0.06891099527520206,False,10.0,C,8,False,False,False,2,5,4.843782199055041,94.53680500623233,D1,SUC. 383 HER CASA GRANDE 383 OHAB,-110.99922452,29.07911317
ABARREY LOS LAGOS 3077,462111,4621,True,8,2,5,2.9,False,True,8,2513531.582810682,0.06890912026564111,False,10.0,C,8,False,False,False,2,5,4.843781824053129,94.53677159664454,D1,ABARREY LOS LAGOS 3077,-110.99944847,29.07926508000002
OXXO SUC 50KMZ MARSELLA HMO,462112,4621,True,8,2,5,2.9,False,True,8,2513550.6759675075,0.06883368223378428,False,10.0,C,8,False,False,False,2,5,4.843766736446757,94.53542741494016,D1,OXXO SUC 50KMZ MARSELLA HMO,-110.98396375,29.069336620000048
